date,day_of_week,day_name,is_weekend,is_monday,is_friday,month,season,is_us_holiday,holiday_name,is_summer_break,is_winter_break,is_spring_break,is_major_event_window,temp_max_c,temp_min_c,apparent_temp_max_c,apparent_temp_min_c,precipitation_mm,rain_mm,snowfall_cm,wind_max_kmh,weathercode,weather_label,is_rainy_day,is_snowy_day,is_extreme_heat,is_extreme_cold
2024-05-18,5,Saturday,1,0,0,5,spring,0,,0,0,0,0,22.4,13.2,22.3,12.4,2.5,2.5,0,12.3,53,drizzle,1,0,0,0
2024-05-19,6,Sunday,1,0,0,5,spring,0,,0,0,0,0,23.1,12.5,23.4,12.1,0,0.0,0,21.1,3,overcast,0,0,0,0
2024-05-20,0,Monday,0,1,0,5,spring,0,,0,0,0,0,23.3,11.0,25.7,10.3,0,0.0,0,18.4,3,overcast,0,0,0,0
2024-05-21,1,Tuesday,0,0,0,5,spring,0,,0,0,0,0,24.8,12.5,27.9,11.9,0,0.0,0,17.9,3,overcast,0,0,0,0
2024-05-22,2,Wednesday,0,0,0,5,spring,0,,0,0,0,0,27.1,15.6,29.5,15.4,0,0.0,0,23.4,3,overcast,0,0,0,0
2024-05-23,3,Thursday,0,0,0,5,spring,0,,0,0,0,0,26.6,18.6,28.4,19.7,7.4,7.4,0,16.5,63,rain,1,0,0,0
2024-05-24,4,Friday,0,0,1,5,spring,0,,0,0,0,0,29.8,16.2,28.1,17.5,0,0.0,0,17.1,3,overcast,0,0,0,0
2024-05-25,5,Saturday,1,0,0,5,spring,0,,0,0,0,0,25.9,14.8,27.2,13.9,0,0.0,0,18.1,3,overcast,0,0,0,0
2024-05-26,6,Sunday,1,0,0,5,spring,0,,0,0,0,0,25.2,15.6,28.2,16.2,0.1,0.1,0,16.3,51,light_drizzle,0,0,0,0
2024-05-27,0,Monday,0,1,0,5,spring,1,Memorial Day,0,0,0,1,22.2,16.9,21.9,17.1,44.6,44.6,0,28.9,65,heavy_rain,1,0,0,0
2024-05-28,1,Tuesday,0,0,0,5,spring,0,,0,0,0,0,27.1,17.8,26.4,17.3,0.1,0.1,0,27.2,51,light_drizzle,0,0,0,0
2024-05-29,2,Wednesday,0,0,0,5,spring,0,,0,0,0,0,24.9,14.1,26.5,13.6,11.4,11.4,0,15.4,63,rain,1,0,0,0
2024-05-30,3,Thursday,0,0,0,5,spring,0,,0,0,0,0,21.6,14.1,20.0,12.7,3.0,3.0,0,21.8,61,light_rain,1,0,0,0
2024-05-31,4,Friday,0,0,1,5,spring,0,,0,0,0,0,24.8,12.6,22.6,10.0,0,0.0,0,20.8,3,overcast,0,0,0,0
2024-06-01,5,Saturday,1,0,0,6,summer,0,,0,0,0,0,28.5,12.8,28.0,10.1,0,0.0,0,17.5,3,overcast,0,0,0,0
2024-06-02,6,Sunday,1,0,0,6,summer,0,,0,0,0,0,27.0,13.9,27.1,12.0,0,0.0,0,21.3,3,overcast,0,0,0,0
2024-06-03,0,Monday,0,1,0,6,summer,0,,0,0,0,0,29.7,17.7,32.7,18.6,0,0.0,0,13.8,3,overcast,0,0,0,0
2024-06-04,1,Tuesday,0,0,0,6,summer,0,,0,0,0,0,25.2,16.6,26.7,17.6,0,0.0,0,18.2,3,overcast,0,0,0,0
2024-06-05,2,Wednesday,0,0,0,6,summer,0,,0,0,0,0,25.8,15.3,27.5,16.3,3.4,3.4,0,24.6,61,light_rain,1,0,0,0
2024-06-06,3,Thursday,0,0,0,6,summer,0,,0,0,0,0,27.5,19.4,31.0,18.3,24.9,24.9,0,39.0,65,heavy_rain,1,0,0,0
2024-06-07,4,Friday,0,0,1,6,summer,0,,0,0,0,0,28.4,18.2,27.9,17.6,0.6,0.6,0,22.1,53,drizzle,0,0,0,0
2024-06-08,5,Saturday,1,0,0,6,summer,0,,0,0,0,0,25.2,15.1,22.3,13.5,0,0.0,0,27.8,3,overcast,0,0,0,0
2024-06-09,6,Sunday,1,0,0,6,summer,0,,0,0,0,0,25.1,14.8,23.3,14.5,0.2,0.2,0,27.2,51,light_drizzle,0,0,0,0
2024-06-10,0,Monday,0,1,0,6,summer,0,,0,0,0,0,24.6,14.4,22.1,12.6,0,0.0,0,18.9,3,overcast,0,0,0,0
2024-06-11,1,Tuesday,0,0,0,6,summer,0,,0,0,0,0,23.1,14.0,23.3,13.7,1.4,1.4,0,11.7,51,light_drizzle,1,0,0,0
2024-06-12,2,Wednesday,0,0,0,6,summer,0,,0,0,0,0,25.8,14.4,25.6,14.1,0,0.0,0,19.1,3,overcast,0,0,0,0
2024-06-13,3,Thursday,0,0,0,6,summer,0,,0,0,0,0,27.9,14.6,29.0,14.6,0,0.0,0,29.6,3,overcast,0,0,0,0
2024-06-14,4,Friday,0,0,1,6,summer,0,,0,0,0,0,29.0,19.4,32.9,19.6,8.3,8.3,0,15.8,63,rain,1,0,0,0
2024-06-15,5,Saturday,1,0,0,6,summer,0,,0,0,0,0,27.5,17.5,26.0,16.3,0,0.0,0,22.6,3,overcast,0,0,0,0
2024-06-16,6,Sunday,1,0,0,6,summer,0,,0,0,0,0,24.0,14.5,25.0,12.5,0,0.0,0,18.9,3,overcast,0,0,0,0
2024-06-17,0,Monday,0,1,0,6,summer,0,,0,0,0,0,27.2,16.8,28.0,17.6,0,0.0,0,29.6,3,overcast,0,0,0,0
2024-06-18,1,Tuesday,0,0,0,6,summer,0,,0,0,0,0,29.1,20.4,31.5,21.3,0,0.0,0,24.6,3,overcast,0,0,0,0
2024-06-19,2,Wednesday,0,0,0,6,summer,1,Juneteenth National Independence Day,0,0,0,1,30.5,19.9,33.8,21.0,0,0.0,0,25.8,3,overcast,0,0,0,0
2024-06-20,3,Thursday,0,0,0,6,summer,0,,0,0,0,0,33.1,20.0,35.1,20.9,0,0.0,0,21.6,3,overcast,0,0,1,0
2024-06-21,4,Friday,0,0,1,6,summer,0,,0,0,0,0,35.5,22.9,38.2,23.4,0.3,0.3,0,20.2,51,light_drizzle,0,0,1,0
2024-06-22,5,Saturday,1,0,0,6,summer,0,,0,0,0,0,33.6,22.4,38.9,26.1,2.5,2.5,0,17.5,61,light_rain,1,0,1,0
2024-06-23,6,Sunday,1,0,0,6,summer,0,,0,0,0,0,35.4,22.7,36.6,24.5,0.2,0.2,0,27.2,51,light_drizzle,0,0,1,0
2024-06-24,0,Monday,0,1,0,6,summer,0,,0,0,0,0,28.1,22.1,28.0,19.3,0,0.0,0,39.0,3,overcast,0,0,0,0
2024-06-25,1,Tuesday,0,0,0,6,summer,0,,0,0,0,0,34.1,19.9,33.8,17.3,0,0.0,0,31.0,3,overcast,0,0,1,0
2024-06-26,2,Wednesday,0,0,0,6,summer,0,,0,0,0,0,34.5,23.5,38.1,22.7,0.2,0.2,0,26.6,51,light_drizzle,0,0,1,0
2024-06-27,3,Thursday,0,0,0,6,summer,0,,0,0,0,0,30.5,21.6,29.5,19.5,9.8,9.8,0,21.6,63,rain,1,0,0,0
2024-06-28,4,Friday,0,0,1,6,summer,0,,0,0,0,0,24.9,15.5,26.1,14.5,0,0.0,0,22.3,3,overcast,0,0,0,0
2024-06-29,5,Saturday,1,0,0,6,summer,0,,0,0,0,0,26.9,18.5,25.9,18.5,0.9,0.9,0,35.9,53,drizzle,0,0,0,0
2024-06-30,6,Sunday,1,0,0,6,summer,0,,0,0,0,0,32.9,22.5,35.6,23.9,23.4,23.4,0,22.6,65,heavy_rain,1,0,1,0
2024-07-01,0,Monday,0,1,0,7,summer,0,,1,0,0,1,27.0,16.5,24.9,15.4,0.1,0.1,0,25.3,51,light_drizzle,0,0,0,0
2024-07-02,1,Tuesday,0,0,0,7,summer,0,,1,0,0,1,29.1,16.1,31.0,15.3,0,0.0,0,16.5,3,overcast,0,0,0,0
2024-07-03,2,Wednesday,0,0,0,7,summer,0,,1,0,0,1,28.1,17.8,27.0,18.6,0,0.0,0,27.0,3,overcast,0,0,0,0
2024-07-04,3,Thursday,0,0,0,7,summer,1,Independence Day,1,0,0,1,29.9,19.5,32.6,19.3,1.1,1.1,0,21.3,53,drizzle,1,0,0,0
2024-07-05,4,Friday,0,0,1,7,summer,0,,1,0,0,1,31.4,21.9,36.0,25.2,2.4,2.4,0,19.9,61,light_rain,1,0,0,0
2024-07-06,5,Saturday,1,0,0,7,summer,0,,1,0,0,1,32.3,22.6,38.1,25.4,0,0.0,0,18.8,3,overcast,0,0,1,0
2024-07-07,6,Sunday,1,0,0,7,summer,0,,1,0,0,1,32.8,23.7,36.9,27.0,1.0,1.0,0,14.7,51,light_drizzle,1,0,1,0
2024-07-08,0,Monday,0,1,0,7,summer,0,,1,0,0,1,33.0,23.2,36.8,27.4,0.6,0.6,0,16.2,51,light_drizzle,0,0,1,0
2024-07-09,1,Tuesday,0,0,0,7,summer,0,,1,0,0,1,30.2,22.2,34.4,26.1,0.3,0.3,0,23.7,51,light_drizzle,0,0,0,0
2024-07-10,2,Wednesday,0,0,0,7,summer,0,,1,0,0,1,31.1,24.6,34.4,27.0,0.1,0.1,0,37.6,51,light_drizzle,0,0,0,0
2024-07-11,3,Thursday,0,0,0,7,summer,0,,1,0,0,1,33.0,24.5,33.0,26.6,3.5,3.5,0,29.3,61,light_rain,1,0,1,0
2024-07-12,4,Friday,0,0,1,7,summer,0,,1,0,0,1,29.2,22.8,31.6,25.3,4.6,4.6,0,19.8,61,light_rain,1,0,0,0
2024-07-13,5,Saturday,1,0,0,7,summer,0,,1,0,0,1,29.5,22.0,35.5,24.2,26.4,26.4,0,15.9,65,heavy_rain,1,0,0,0
2024-07-14,6,Sunday,1,0,0,7,summer,0,,1,0,0,1,31.2,22.0,36.4,25.8,0.4,0.4,0,18.4,51,light_drizzle,0,0,0,0
2024-07-15,0,Monday,0,1,0,7,summer,0,,1,0,0,1,32.2,23.5,38.3,27.9,2.4,2.4,0,22.2,61,light_rain,1,0,1,0
2024-07-16,1,Tuesday,0,0,0,7,summer,0,,1,0,0,1,34.8,23.3,37.5,26.3,6.2,6.2,0,28.6,63,rain,1,0,1,0
2024-07-17,2,Wednesday,0,0,0,7,summer,0,,1,0,0,1,31.5,24.1,35.9,28.4,25.9,25.9,0,19.6,65,heavy_rain,1,0,0,0
2024-07-18,3,Thursday,0,0,0,7,summer,0,,1,0,0,1,31.4,21.9,32.3,23.7,0.5,0.5,0,12.9,51,light_drizzle,0,0,0,0
2024-07-19,4,Friday,0,0,1,7,summer,0,,1,0,0,1,30.1,18.1,29.7,17.3,0,0.0,0,15.2,1,mainly_clear,0,0,0,0
2024-07-20,5,Saturday,1,0,0,7,summer,0,,1,0,0,1,29.0,18.6,30.2,20.0,2.5,2.5,0,17.4,61,light_rain,1,0,0,0
2024-07-21,6,Sunday,1,0,0,7,summer,0,,1,0,0,1,31.3,20.2,34.5,23.1,0.2,0.2,0,21.7,51,light_drizzle,0,0,0,0
2024-07-22,0,Monday,0,1,0,7,summer,0,,1,0,0,1,28.3,21.9,31.1,24.8,4.3,4.3,0,21.7,61,light_rain,1,0,0,0
2024-07-23,1,Tuesday,0,0,0,7,summer,0,,1,0,0,1,29.1,21.4,32.8,25.1,6.4,6.4,0,10.7,61,light_rain,1,0,0,0
2024-07-24,2,Wednesday,0,0,0,7,summer,0,,1,0,0,1,28.9,21.5,32.4,23.3,6.4,6.4,0,16.2,63,rain,1,0,0,0
2024-07-25,3,Thursday,0,0,0,7,summer,0,,1,0,0,1,30.9,20.7,31.8,21.9,0.5,0.5,0,17.2,53,drizzle,0,0,0,0
2024-07-26,4,Friday,0,0,1,7,summer,0,,1,0,0,1,29.8,17.9,29.2,16.0,0,0.0,0,20.7,3,overcast,0,0,0,0
2024-07-27,5,Saturday,1,0,0,7,summer,0,,1,0,0,1,29.8,17.9,30.1,17.9,0,0.0,0,15.7,3,overcast,0,0,0,0
2024-07-28,6,Sunday,1,0,0,7,summer,0,,1,0,0,1,31.9,18.7,31.5,19.1,0,0.0,0,22.3,3,overcast,0,0,0,0
2024-07-29,0,Monday,0,1,0,7,summer,0,,1,0,0,1,29.0,22.1,31.2,24.3,4.7,4.7,0,19.3,61,light_rain,1,0,0,0
2024-07-30,1,Tuesday,0,0,0,7,summer,0,,1,0,0,1,30.4,21.9,32.4,25.3,0.2,0.2,0,34.4,51,light_drizzle,0,0,0,0
2024-07-31,2,Wednesday,0,0,0,7,summer,0,,1,0,0,1,30.0,23.6,34.6,26.2,9.0,9.0,0,20.2,63,rain,1,0,0,0
2024-08-01,3,Thursday,0,0,0,8,summer,0,,1,0,0,1,34.6,21.2,38.2,25.0,0.2,0.2,0,21.3,51,light_drizzle,0,0,1,0
2024-08-02,4,Friday,0,0,1,8,summer,0,,1,0,0,1,33.0,23.8,36.5,28.1,7.2,7.2,0,24.5,63,rain,1,0,1,0
2024-08-03,5,Saturday,1,0,0,8,summer,0,,1,0,0,1,33.2,23.5,37.2,27.2,10.0,10.0,0,23.8,63,rain,1,0,1,0
2024-08-04,6,Sunday,1,0,0,8,summer,0,,1,0,0,1,28.1,23.2,31.3,26.2,14.7,14.7,0,15.6,65,heavy_rain,1,0,0,0
2024-08-05,0,Monday,0,1,0,8,summer,0,,1,0,0,1,31.5,21.1,35.7,23.5,0,0.0,0,20.4,3,overcast,0,0,0,0
2024-08-06,1,Tuesday,0,0,0,8,summer,0,,1,0,0,1,31.9,22.2,37.9,24.9,52.4,52.4,0,17.7,65,heavy_rain,1,0,0,0
2024-08-07,2,Wednesday,0,0,0,8,summer,0,,1,0,0,1,22.6,18.8,26.6,18.9,30.2,30.2,0,23.7,65,heavy_rain,1,0,0,0
2024-08-08,3,Thursday,0,0,0,8,summer,0,,1,0,0,1,23.4,18.1,24.7,18.5,6.4,6.4,0,22.4,61,light_rain,1,0,0,0
2024-08-09,4,Friday,0,0,1,8,summer,0,,1,0,0,1,28.4,22.5,28.9,23.9,27.8,27.8,0,43.7,65,heavy_rain,1,0,0,0
2024-08-10,5,Saturday,1,0,0,8,summer,0,,1,0,0,1,29.5,22.0,30.9,24.1,6.7,6.7,0,18.6,63,rain,1,0,0,0
2024-08-11,6,Sunday,1,0,0,8,summer,0,,1,0,0,1,27.4,19.2,28.3,20.1,0.2,0.2,0,18.7,51,light_drizzle,0,0,0,0
2024-08-12,0,Monday,0,1,0,8,summer,0,,1,0,0,1,26.5,17.1,25.2,18.0,0.2,0.2,0,20.7,51,light_drizzle,0,0,0,0
2024-08-13,1,Tuesday,0,0,0,8,summer,0,,1,0,0,1,27.6,16.3,26.8,15.7,0,0.0,0,15.0,3,overcast,0,0,0,0
2024-08-14,2,Wednesday,0,0,0,8,summer,0,,1,0,0,1,28.8,17.8,28.7,18.6,0.3,0.3,0,16.8,51,light_drizzle,0,0,0,0
2024-08-15,3,Thursday,0,0,0,8,summer,0,,1,0,0,1,31.0,17.6,31.4,18.9,0,0.0,0,11.6,1,mainly_clear,0,0,0,0
2024-08-16,4,Friday,0,0,1,8,summer,0,,1,0,0,1,30.6,18.9,33.6,20.3,0.4,0.4,0,17.9,51,light_drizzle,0,0,0,0
2024-08-17,5,Saturday,1,0,0,8,summer,0,,1,0,0,1,26.5,21.0,27.6,23.7,1.2,1.2,0,24.7,53,drizzle,1,0,0,0
2024-08-18,6,Sunday,1,0,0,8,summer,0,,1,0,0,1,25.3,21.8,26.5,23.3,16.3,16.3,0,25.6,63,rain,1,0,0,0
2024-08-19,0,Monday,0,1,0,8,summer,0,,1,0,0,1,28.4,20.5,32.4,20.9,22.8,22.8,0,19.2,65,heavy_rain,1,0,0,0
2024-08-20,1,Tuesday,0,0,0,8,summer,0,,1,0,0,1,22.7,16.4,21.0,14.6,0.1,0.1,0,21.2,51,light_drizzle,0,0,0,0
2024-08-21,2,Wednesday,0,0,0,8,summer,0,,1,0,0,1,22.9,12.8,20.6,11.4,0,0.0,0,21.3,1,mainly_clear,0,0,0,0
2024-08-22,3,Thursday,0,0,0,8,summer,0,,1,0,0,1,24.8,12.8,22.7,11.9,0,0.0,0,20.0,2,partly_cloudy,0,0,0,0
2024-08-23,4,Friday,0,0,1,8,summer,0,,1,0,0,1,27.8,13.8,27.0,14.2,0,0.0,0,15.7,2,partly_cloudy,0,0,0,0
2024-08-24,5,Saturday,1,0,0,8,summer,0,,1,0,0,1,30.0,15.2,30.9,16.2,0,0.0,0,12.3,3,overcast,0,0,0,0
2024-08-25,6,Sunday,1,0,0,8,summer,0,,1,0,0,1,30.6,17.0,31.8,17.7,0,0.0,0,19.1,3,overcast,0,0,0,0
2024-08-26,0,Monday,0,1,0,8,summer,0,,1,0,0,1,30.0,18.5,32.4,19.2,0.6,0.6,0,20.5,51,light_drizzle,0,0,0,0
2024-08-27,1,Tuesday,0,0,0,8,summer,0,,1,0,0,1,29.8,18.4,32.4,20.5,0,0.0,0,20.2,3,overcast,0,0,0,0
2024-08-28,2,Wednesday,0,0,0,8,summer,0,,1,0,0,1,35.4,21.7,37.5,23.0,0.4,0.4,0,16.8,51,light_drizzle,0,0,1,0
2024-08-29,3,Thursday,0,0,0,8,summer,0,,1,0,0,1,27.0,20.4,29.9,20.8,5.2,5.2,0,18.6,61,light_rain,1,0,0,0
2024-08-30,4,Friday,0,0,1,8,summer,0,,1,0,0,1,24.2,18.3,24.0,18.6,6.1,6.1,0,17.8,63,rain,1,0,0,0
2024-08-31,5,Saturday,1,0,0,8,summer,0,,1,0,0,1,26.2,18.0,27.0,19.4,0.5,0.5,0,18.2,51,light_drizzle,0,0,0,0
2024-09-01,6,Sunday,1,0,0,9,fall,0,,0,0,0,0,29.3,21.2,31.0,23.7,1.4,1.4,0,20.0,51,light_drizzle,1,0,0,0
2024-09-02,0,Monday,0,1,0,9,fall,1,Labor Day,0,0,0,1,26.6,17.8,25.6,14.7,0,0.0,0,20.5,3,overcast,0,0,0,0
2024-09-03,1,Tuesday,0,0,0,9,fall,0,,0,0,0,0,23.5,12.5,21.7,10.5,0,0.0,0,16.7,0,clear,0,0,0,0
2024-09-04,2,Wednesday,0,0,0,9,fall,0,,0,0,0,0,25.5,12.9,25.7,12.3,0,0.0,0,15.5,0,clear,0,0,0,0
2024-09-05,3,Thursday,0,0,0,9,fall,0,,0,0,0,0,26.0,13.7,25.9,13.7,0,0.0,0,17.2,1,mainly_clear,0,0,0,0
2024-09-06,4,Friday,0,0,1,9,fall,0,,0,0,0,0,26.4,15.2,28.2,15.3,0.2,0.2,0,18.4,51,light_drizzle,0,0,0,0
2024-09-07,5,Saturday,1,0,0,9,fall,0,,0,0,0,0,24.2,15.9,23.5,16.3,9.1,9.1,0,27.8,63,rain,1,0,0,0
2024-09-08,6,Sunday,1,0,0,9,fall,0,,0,0,0,0,22.2,11.6,18.4,9.8,0,0.0,0,21.1,0,clear,0,0,0,0
2024-09-09,0,Monday,0,1,0,9,fall,0,,0,0,0,0,25.8,10.9,23.0,8.8,0,0.0,0,22.5,2,partly_cloudy,0,0,0,0
2024-09-10,1,Tuesday,0,0,0,9,fall,0,,0,0,0,0,26.6,13.9,25.5,12.2,0,0.0,0,14.2,1,mainly_clear,0,0,0,0
2024-09-11,2,Wednesday,0,0,0,9,fall,0,,0,0,0,0,25.6,12.9,25.6,11.3,0,0.0,0,14.1,3,overcast,0,0,0,0
2024-09-12,3,Thursday,0,0,0,9,fall,0,,0,0,0,0,26.4,15.9,27.0,16.7,0,0.0,0,16.5,3,overcast,0,0,0,0
2024-09-13,4,Friday,0,0,1,9,fall,0,,0,0,0,0,27.5,14.5,28.4,15.5,0,0.0,0,14.4,3,overcast,0,0,0,0
2024-09-14,5,Saturday,1,0,0,9,fall,0,,0,0,0,0,30.0,15.3,30.5,16.1,0,0.0,0,14.0,3,overcast,0,0,0,0
2024-09-15,6,Sunday,1,0,0,9,fall,0,,0,0,0,0,28.1,17.0,28.6,17.0,0,0.0,0,19.2,1,mainly_clear,0,0,0,0
2024-09-16,0,Monday,0,1,0,9,fall,0,,0,0,0,0,25.8,13.6,25.8,13.5,0,0.0,0,14.6,3,overcast,0,0,0,0
2024-09-17,1,Tuesday,0,0,0,9,fall,0,,0,0,0,0,27.3,15.6,27.9,16.2,0,0.0,0,17.8,3,overcast,0,0,0,0
2024-09-18,2,Wednesday,0,0,0,9,fall,0,,0,0,0,0,23.6,18.6,22.6,19.2,0,0.0,0,17.6,3,overcast,0,0,0,0
2024-09-19,3,Thursday,0,0,0,9,fall,0,,0,0,0,0,30.7,16.5,28.8,16.0,0,0.0,0,18.7,3,overcast,0,0,0,0
2024-09-20,4,Friday,0,0,1,9,fall,0,,0,0,0,0,27.8,17.6,27.3,17.5,0,0.0,0,19.2,3,overcast,0,0,0,0
2024-09-21,5,Saturday,1,0,0,9,fall,0,,0,0,0,0,26.9,15.5,24.9,14.7,0,0.0,0,19.7,3,overcast,0,0,0,0
2024-09-22,6,Sunday,1,0,0,9,fall,0,,0,0,0,0,24.4,13.9,23.2,13.2,0,0.0,0,18.5,3,overcast,0,0,0,0
2024-09-23,0,Monday,0,1,0,9,fall,0,,0,0,0,0,21.3,13.7,19.5,13.0,0.1,0.1,0,16.6,51,light_drizzle,0,0,0,0
2024-09-24,1,Tuesday,0,0,0,9,fall,0,,0,0,0,0,20.4,14.2,18.9,13.1,0.1,0.1,0,16.0,51,light_drizzle,0,0,0,0
2024-09-25,2,Wednesday,0,0,0,9,fall,0,,0,0,0,0,21.0,16.0,19.3,14.9,0,0.0,0,20.6,3,overcast,0,0,0,0
2024-09-26,3,Thursday,0,0,0,9,fall,0,,0,0,0,0,23.0,17.3,25.3,17.5,4.8,4.8,0,20.2,61,light_rain,1,0,0,0
2024-09-27,4,Friday,0,0,1,9,fall,0,,0,0,0,0,22.3,18.7,24.9,19.5,0.6,0.6,0,14.3,51,light_drizzle,0,0,0,0
2024-09-28,5,Saturday,1,0,0,9,fall,0,,0,0,0,0,20.5,16.0,19.5,15.3,7.8,7.8,0,24.0,61,light_rain,1,0,0,0
2024-09-29,6,Sunday,1,0,0,9,fall,0,,0,0,0,0,18.9,16.5,18.4,15.7,1.4,1.4,0,16.8,51,light_drizzle,1,0,0,0
2024-09-30,0,Monday,0,1,0,9,fall,0,,0,0,0,0,22.7,14.6,21.6,14.4,0,0.0,0,18.8,3,overcast,0,0,0,0
2024-10-01,1,Tuesday,0,0,0,10,fall,0,,0,0,0,0,21.9,14.6,20.4,13.9,0,0.0,0,15.8,3,overcast,0,0,0,0
2024-10-02,2,Wednesday,0,0,0,10,fall,0,,0,0,0,0,20.5,13.0,20.0,12.4,0,0.0,0,12.8,3,overcast,0,0,0,0
2024-10-03,3,Thursday,0,0,0,10,fall,0,,0,0,0,0,21.8,14.4,21.4,14.9,0.2,0.2,0,14.5,51,light_drizzle,0,0,0,0
2024-10-04,4,Friday,0,0,1,10,fall,0,,0,0,0,0,22.7,12.4,23.0,12.7,0.1,0.1,0,17.8,51,light_drizzle,0,0,0,0
2024-10-05,5,Saturday,1,0,0,10,fall,0,,0,0,0,0,24.0,14.6,21.9,13.3,0.2,0.2,0,18.4,51,light_drizzle,0,0,0,0
2024-10-06,6,Sunday,1,0,0,10,fall,0,,0,0,0,0,21.5,10.4,20.7,8.4,0,0.0,0,17.3,3,overcast,0,0,0,0
2024-10-07,0,Monday,0,1,0,10,fall,0,,0,0,0,0,23.6,15.3,21.4,13.1,7.1,7.1,0,20.1,63,rain,1,0,0,0
2024-10-08,1,Tuesday,0,0,0,10,fall,0,,0,0,0,0,20.9,10.4,17.6,8.2,0,0.0,0,18.4,3,overcast,0,0,0,0
2024-10-09,2,Wednesday,0,0,0,10,fall,0,,0,0,0,0,20.5,9.1,16.2,7.5,0,0.0,0,22.1,3,overcast,0,0,0,0
2024-10-10,3,Thursday,0,0,0,10,fall,0,,0,0,0,0,18.2,7.5,13.2,4.4,0,0.0,0,23.1,1,mainly_clear,0,0,0,0
2024-10-11,4,Friday,0,0,1,10,fall,0,,0,0,0,0,21.5,6.3,17.1,3.8,0,0.0,0,18.9,0,clear,0,0,0,0
2024-10-12,5,Saturday,1,0,0,10,fall,0,,0,0,0,0,23.4,13.2,19.5,9.9,0,0.0,0,24.1,2,partly_cloudy,0,0,0,0
2024-10-13,6,Sunday,1,0,0,10,fall,0,,0,0,0,0,23.1,10.4,22.0,7.9,0,0.0,0,20.5,3,overcast,0,0,0,0
2024-10-14,0,Monday,0,1,0,10,fall,1,Columbus Day,0,0,0,1,20.0,8.6,19.0,3.8,0,0.0,0,36.8,3,overcast,0,0,0,0
2024-10-15,1,Tuesday,0,0,0,10,fall,0,,0,0,0,0,14.7,5.3,10.0,1.9,0,0.0,0,20.7,3,overcast,0,0,0,0
2024-10-16,2,Wednesday,0,0,0,10,fall,0,,0,0,0,0,15.5,5.2,10.5,1.4,0,0.0,0,20.6,3,overcast,0,0,0,0
2024-10-17,3,Thursday,0,0,0,10,fall,0,,0,0,0,0,15.2,3.7,11.3,0.5,0,0.0,0,23.6,3,overcast,0,0,0,0
2024-10-18,4,Friday,0,0,1,10,fall,0,,0,0,0,0,19.5,6.7,14.7,2.6,0,0.0,0,19.7,0,clear,0,0,0,0
2024-10-19,5,Saturday,1,0,0,10,fall,0,,0,0,0,0,21.2,6.6,19.6,3.4,0,0.0,0,10.1,0,clear,0,0,0,0
2024-10-20,6,Sunday,1,0,0,10,fall,0,,0,0,0,0,24.4,6.2,21.4,4.0,0,0.0,0,11.1,1,mainly_clear,0,0,0,0
2024-10-21,0,Monday,0,1,0,10,fall,0,,0,0,0,0,27.5,8.0,24.9,5.9,0,0.0,0,13.0,0,clear,0,0,0,0
2024-10-22,1,Tuesday,0,0,0,10,fall,0,,0,0,0,0,27.6,13.1,27.0,12.0,0,0.0,0,13.3,0,clear,0,0,0,0
2024-10-23,2,Wednesday,0,0,0,10,fall,0,,0,0,0,0,23.1,11.6,22.1,9.9,0,0.0,0,22.7,2,partly_cloudy,0,0,0,0
2024-10-24,3,Thursday,0,0,0,10,fall,0,,0,0,0,0,20.8,11.9,16.3,8.2,0.3,0.3,0,25.7,51,light_drizzle,0,0,0,0
2024-10-25,4,Friday,0,0,1,10,fall,0,,0,0,0,0,18.0,6.4,14.2,3.4,0,0.0,0,15.9,3,overcast,0,0,0,0
2024-10-26,5,Saturday,1,0,0,10,fall,0,,0,0,0,0,18.5,9.9,13.0,7.0,0,0.0,0,26.3,2,partly_cloudy,0,0,0,0
2024-10-27,6,Sunday,1,0,0,10,fall,0,,0,0,0,0,14.9,4.9,10.1,1.7,0,0.0,0,18.5,3,overcast,0,0,0,0
2024-10-28,0,Monday,0,1,0,10,fall,0,,0,0,0,0,16.0,3.1,12.7,0.5,0,0.0,0,15.5,3,overcast,0,0,0,0
2024-10-29,1,Tuesday,0,0,0,10,fall,0,,0,0,0,0,17.5,6.4,15.3,4.6,0.6,0.6,0,24.7,51,light_drizzle,0,0,0,0
2024-10-30,2,Wednesday,0,0,0,10,fall,0,,0,0,0,0,24.9,11.2,23.4,10.8,0.1,0.1,0,14.4,51,light_drizzle,0,0,0,0
2024-10-31,3,Thursday,0,0,0,10,fall,0,,0,0,0,0,28.0,12.4,26.0,11.3,0,0.0,0,20.4,3,overcast,0,0,0,0
2024-11-01,4,Friday,0,0,1,11,fall,0,,0,0,0,0,27.2,15.1,22.4,11.5,0.3,0.3,0,32.2,51,light_drizzle,0,0,0,0
2024-11-02,5,Saturday,1,0,0,11,fall,0,,0,0,0,0,16.0,8.4,12.0,4.5,0,0.0,0,20.4,2,partly_cloudy,0,0,0,0
2024-11-03,6,Sunday,1,0,0,11,fall,0,,0,0,0,0,13.3,3.6,8.5,-0.4,0,0.0,0,14.3,3,overcast,0,0,0,0
2024-11-04,0,Monday,0,1,0,11,fall,0,,0,0,0,0,14.3,4.0,11.1,0.7,0,0.0,0,19.3,3,overcast,0,0,0,0
